Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365),,,
09-Nov-15,PVR,798.45,815.1,-0.0206,0.0182,0.0184,0.3515,,,#N/A
09-Nov-15,QGOLDHALF,1204.95,1199,0.005,0.0068,0.0067,0.128,,,QGOLDHALF
09-Nov-15,QNIFTY,836.4,842.5,-0.0073,0.0112,0.011,0.2102,,,#N/A
09-Nov-15,QUINTEGRA,1.1,1.1,0,0.0158,0.0153,0.2923,,,#N/A
09-Nov-15,RADAAN,0.95,0.9,0.0541,0.0264,0.0288,0.5502,,,#N/A
09-Nov-15,RADICO,109.2,103.45,0.0541,0.0242,0.0269,0.5139,,,#N/A
09-Nov-15,RAIN,37.5,36.55,0.0257,0.0212,0.0215,0.4108,,,#N/A
09-Nov-15,RAINBOWPAP,42,42,0,0.0265,0.0257,0.491,,,#N/A
09-Nov-15,RAIREKMOH,280.75,276.4,0.0156,0.0385,0.0375,0.7164,,,#N/A
09-Nov-15,RAJESHEXPO,689.2,643,0.0694,0.0289,0.0328,0.6266,,,#N/A
09-Nov-15,RAJOIL,1.1,1.15,-0.0445,0.0345,0.0352,0.6725,,,#N/A
09-Nov-15,RAJRAYON,0.45,0.45,0,0.0818,0.0793,1.515,,,#N/A
09-Nov-15,RAJSREESUG,26.3,25.25,0.0407,0.0447,0.0445,0.8502,,,#N/A
09-Nov-15,RAJTV,59.2,59.05,0.0025,0.0382,0.037,0.7069,,,#N/A
09-Nov-15,RAJVIR,42.9,42.9,0,0.0174,0.0169,0.3229,,,#N/A
09-Nov-15,RALLIS,195.15,196,-0.0043,0.0155,0.0151,0.2885,,,#N/A
09-Nov-15,RAMANEWS,12.55,12.85,-0.0236,0.0418,0.0409,0.7814,,,#N/A
09-Nov-15,RAMASTEEL,897.9,901.2,-0.0037,0.0111,0.0108,0.2063,,,#N/A
09-Nov-15,RAMCOCEM,367.1,373.1,-0.0162,0.0166,0.0166,0.3171,,,#N/A
09-Nov-15,RAMCOIND,118.7,112.5,0.0536,0.0297,0.0317,0.6056,,,#N/A
09-Nov-15,RAMCOSYS,799.95,759.55,0.0518,0.0253,0.0276,0.5273,,,#N/A
09-Nov-15,RAMKY,27.95,27.75,0.0072,0.021,0.0204,0.3897,,,#N/A
09-Nov-15,RAMSARUP,1.6,1.6,0,0.0243,0.0236,0.4509,,,#N/A
09-Nov-15,RANASUG,3.15,3.05,0.0323,0.0398,0.0394,0.7527,,,#N/A
09-Nov-15,RANEENGINE,500,500,0,0.01,0.0097,0.1853,,,#N/A
09-Nov-15,RANEHOLDIN,614.85,647.75,-0.0521,0.0201,0.0233,0.4451,,,#N/A
09-Nov-15,RASOYPR,0.25,0.25,0,0.1125,0.1091,2.0844,,,#N/A
09-Nov-15,RATNAMANI,596.5,595.8,0.0012,0.0225,0.0218,0.4165,,,#N/A
09-Nov-15,RAYMOND,414.95,411.65,0.008,0.0193,0.0188,0.3592,,,#N/A
09-Nov-15,RBL,328.7,333.5,-0.0145,0.0293,0.0286,0.5464,,,#N/A
09-Nov-15,RCF,48.75,46.9,0.0387,0.0202,0.0218,0.4165,,,#N/A
09-Nov-15,RCOM,77.3,77.8,-0.0064,0.0298,0.0289,0.5521,,,#N/A
09-Nov-15,RECLTD,234.8,238.3,-0.0148,0.0361,0.0352,0.6725,,,#N/A
09-Nov-15,REDINGTON,111.7,115,-0.0291,0.0223,0.0228,0.4356,,,#N/A
09-Nov-15,REFEX,8.85,9.25,-0.0442,0.0469,0.0467,0.8922,,,#N/A
09-Nov-15,REGENCERAM,3.7,3.6,0.0274,0.0264,0.0265,0.5063,,,#N/A
09-Nov-15,REIAGROLTD,0.55,0.55,0,0.0697,0.0676,1.2915,,,#N/A
09-Nov-15,REISIXTEN,0.35,0.35,0,0.0904,0.0876,1.6736,,,#N/A
09-Nov-15,RELAXO,522.35,506.15,0.0315,0.0149,0.0164,0.3133,,,#N/A
09-Nov-15,RELBANK,1840.2,1844.31,-0.0022,0.0113,0.011,0.2102,,,#N/A
09-Nov-15,RELCAPITAL,418.2,409.9,0.02,0.0218,0.0217,0.4146,,,#N/A
09-Nov-15,RELCNX100,81.97,82,-0.0004,0.0153,0.0148,0.2828,,,#N/A
09-Nov-15,RELCONS,34.09,32.55,0.0462,0.0397,0.0401,0.7661,,,#N/A
09-Nov-15,RELDIVOPP,18.87,18.87,0,0.0245,0.0238,0.4547,,,#N/A
09-Nov-15,RELGOLD,2340,2303.45,0.0157,0.0074,0.0081,0.1548,,,RELGOLD
09-Nov-15,RELGRNIFTY,750.1,750.1,0,0.0114,0.0111,0.2121,,,#N/A
09-Nov-15,RELIANCE,961.25,952.4,0.0092,0.0164,0.0161,0.3076,,,#N/A
09-Nov-15,RELIGARE,279.75,283.05,-0.0117,0.0126,0.0125,0.2388,,,#N/A
09-Nov-15,RELIGAREGO,2360,2350,0.0042,0.0123,0.012,0.2293,,,RELIGAREGO
09-Nov-15,RELINFRA,396.15,386.5,0.0247,0.0214,0.0216,0.4127,,,#N/A
09-Nov-15,RELNIFTY,81.79,81.5,0.0036,0.0091,0.0089,0.17,,,#N/A
09-Nov-15,RELNV20,400,351,0.1307,0.0437,0.0531,1.0145,,,#N/A
09-Nov-15,REMSONSIND,46.25,38.7,0.1782,0.0516,0.0664,1.2686,,,#N/A
09-Nov-15,RENUKA,11.85,11.25,0.052,0.0404,0.0412,0.7871,,,#N/A
09-Nov-15,REPCOHOME,686.7,693.65,-0.0101,0.0142,0.014,0.2675,,,#N/A
09-Nov-15,REPRO,419.35,417.9,0.0035,0.0397,0.0385,0.7355,,,#N/A
09-Nov-15,RESPONIND,79.1,79.5,-0.005,0.0233,0.0226,0.4318,,,#N/A
09-Nov-15,REVATHI,769.95,757.3,0.0166,0.0293,0.0287,0.5483,,,#N/A
09-Nov-15,RICOAUTO,45.05,42.15,0.0665,0.0244,0.0287,0.5483,,,#N/A
09-Nov-15,RIIL,329.7,328.5,0.0036,0.017,0.0165,0.3152,,,#N/A
09-Nov-15,RJL,98,97.45,0.0056,0.061,0.0592,1.131,,,#N/A
09-Nov-15,RKDL,8.55,7.8,0.0918,0.0664,0.0682,1.303,,,#N/A
09-Nov-15,RKFORGE,538.8,561.75,-0.0417,0.0202,0.0221,0.4222,,,#N/A
09-Nov-15,RMCL,22.75,22.6,0.0066,0.0333,0.0323,0.6171,,,#N/A
09-Nov-15,RML,311.35,319.7,-0.0265,0.0201,0.0205,0.3917,,,#N/A
09-Nov-15,RMMIL,0.8,0.8,0,0.0539,0.0523,0.9992,,,#N/A
09-Nov-15,ROHITFERRO,5.35,5.25,0.0189,0.0205,0.0204,0.3897,,,#N/A
09-Nov-15,ROHLTD,49,48,0.0206,0.0208,0.0208,0.3974,,,#N/A
09-Nov-15,ROLTA,97.05,97.8,-0.0077,0.0189,0.0184,0.3515,,,#N/A
09-Nov-15,ROSSELLIND,110.1,110.75,-0.0059,0.0369,0.0358,0.684,,,#N/A
09-Nov-15,RPGLIFE,196.35,188.15,0.0427,0.0324,0.0331,0.6324,,,#N/A
09-Nov-15,RPOWER,49.4,48.5,0.0184,0.0261,0.0257,0.491,,,#N/A
09-Nov-15,RPPINFRA,107.1,104.95,0.0203,0.0238,0.0236,0.4509,,,#N/A
09-Nov-15,RSSOFTWARE,123.5,123,0.0041,0.0362,0.0351,0.6706,,,#N/A
09-Nov-15,RSWM,278.3,279.05,-0.0027,0.0245,0.0238,0.4547,,,#N/A
09-Nov-15,RSYSTEMS,67.65,67.3,0.0052,0.0309,0.03,0.5731,,,#N/A
09-Nov-15,RTNINFRA,3.05,3.05,0,0.0504,0.0489,0.9342,,,#N/A
09-Nov-15,RTNPOWER,7.9,7.7,0.0256,0.0336,0.0332,0.6343,,,#N/A
09-Nov-15,RUBYMILLS,212.5,210.15,0.0111,0.0306,0.0298,0.5693,,,#N/A
09-Nov-15,RUCHINFRA,7.7,7.6,0.0131,0.0272,0.0266,0.5082,,,#N/A
09-Nov-15,RUCHIRA,47.4,46.45,0.0202,0.0291,0.0286,0.5464,,,#N/A
09-Nov-15,RUCHISOYA,30.55,30.7,-0.0049,0.0221,0.0215,0.4108,,,#N/A
09-Nov-15,RUPA,329.9,332.9,-0.0091,0.0193,0.0188,0.3592,,,#N/A
09-Nov-15,RUSHIL,246.95,246.95,0,0.0672,0.0652,1.2456,,,#N/A
09-Nov-15,SABTN,309.1,317.55,-0.027,0.0124,0.0137,0.2617,,,#N/A
09-Nov-15,SADBHAV,310.2,309.9,0.001,0.0188,0.0182,0.3477,,,#N/A
09-Nov-15,SADBHIN,98.9,100.05,-0.0116,0.0152,0.015,0.2866,,,#N/A
09-Nov-15,SAGCEM,380.55,379.25,0.0034,0.0333,0.0323,0.6171,,,#N/A
09-Nov-15,SAIL,46.3,47.05,-0.0161,0.0239,0.0235,0.449,,,#N/A
09-Nov-15,SAKHTISUG,23.6,22.15,0.0634,0.044,0.0454,0.8674,,,#N/A
09-Nov-15,SAKSOFT,139.3,132.55,0.0497,0.0267,0.0286,0.5464,,,#N/A
09-Nov-15,SAKUMA,53.75,53.35,0.0075,0.0451,0.0438,0.8368,,,#N/A
09-Nov-15,SALORAINTL,42.85,42.95,-0.0023,0.036,0.0349,0.6668,,,#N/A
09-Nov-15,SALSTEEL,1.6,1.5,0.0645,0.0474,0.0486,0.9285,,,#N/A
09-Nov-15,SAMBHAAV,4.4,4.25,0.0347,0.0366,0.0365,0.6973,,,#N/A
09-Nov-15,SAMTEL,0.9,0.9,0,0.0284,0.0275,0.5254,,,#N/A
09-Nov-15,SANDESH,785.05,739.65,0.0596,0.0219,0.0258,0.4929,,,#N/A
09-Nov-15,SANGAMIND,251.7,259.75,-0.0315,0.0271,0.0274,0.5235,,,#N/A
09-Nov-15,SANGHIIND,66.9,64.35,0.0389,0.044,0.0437,0.8349,,,#N/A
09-Nov-15,SANGHVIFOR,45.95,47.35,-0.03,0.0275,0.0277,0.5292,,,#N/A
09-Nov-15,SANGHVIMOV,342.85,330.85,0.0356,0.0202,0.0214,0.4088,,,#N/A
09-Nov-15,SANOFI,4459.45,4322.85,0.0311,0.0183,0.0193,0.3687,,,#N/A
09-Nov-15,SANWARIA,9,7.5,0.1823,0.057,0.0711,1.3584,,,#N/A
09-Nov-15,SARDAEN,102.5,106.45,-0.0378,0.0217,0.023,0.4394,,,#N/A
09-Nov-15,SAREGAMA,388.75,368.35,0.0539,0.0445,0.0451,0.8616,,,#N/A
09-Nov-15,SARLAPOLY,54.9,53.35,0.0286,0.032,0.0318,0.6075,,,#N/A
09-Nov-15,SASKEN,298.65,280.5,0.0627,0.0339,0.0363,0.6935,,,#N/A
09-Nov-15,SATHAISPAT,36.5,36.5,0,0.0266,0.0258,0.4929,,,#N/A
09-Nov-15,SATIN,372.3,354.6,0.0487,0.064,0.0632,1.2074,,,#N/A
09-Nov-15,SBBJ,523.75,522.4,0.0026,0.0188,0.0182,0.3477,,,#N/A
09-Nov-15,SBIGETS,2451.9,2426.45,0.0104,0.0073,0.0075,0.1433,,,SBIGETS
09-Nov-15,SBIN,246.1,243,0.0127,0.0184,0.0181,0.3458,,,#N/A
09-Nov-15,SBT,404.05,406.3,-0.0056,0.0151,0.0147,0.2808,,,#N/A
09-Nov-15,SCHNEIDER,163.55,167.05,-0.0212,0.0161,0.0164,0.3133,,,#N/A
09-Nov-15,SCI,79.3,75.15,0.0538,0.0297,0.0317,0.6056,,,#N/A
09-Nov-15,SDBL,184.7,192.3,-0.0403,0.0126,0.0157,0.2999,,,#N/A
09-Nov-15,SEAMECLTD,118.95,119.25,-0.0025,0.0205,0.0199,0.3802,,,#N/A
09-Nov-15,SEINV,272.75,273,-0.0009,0.0131,0.0127,0.2426,,,#N/A
09-Nov-15,SELAN,242.2,250.25,-0.0327,0.0276,0.0279,0.533,,,#N/A
09-Nov-15,SELMCL,3.7,3.7,0,0.0312,0.0302,0.577,,,#N/A
09-Nov-15,SEPOWER,5.25,5.25,0,0.046,0.0446,0.8521,,,#N/A
09-Nov-15,SERVALL,3.75,3.75,0,0.0707,0.0685,1.3087,,,#N/A
09-Nov-15,SESHAPAPER,220.5,225,-0.0202,0.0227,0.0226,0.4318,,,#N/A
09-Nov-15,SETFBANK,169.75,171.55,-0.0105,0.0119,0.0118,0.2254,,,#N/A
09-Nov-15,SETFNIFJR,198.7,196.15,0.0129,0.009,0.0093,0.1777,,,#N/A
09-Nov-15,SETFNIFTY,79.95,80,-0.0006,0.0091,0.0088,0.1681,,,#N/A
09-Nov-15,SEZAL,11.25,11.8,-0.0477,0.05,0.0499,0.9533,,,#N/A
09-Nov-15,SFCL,136.35,134.95,0.0103,0.0191,0.0187,0.3573,,,#N/A
09-Nov-15,SGFL,2,2.1,-0.0488,0.0227,0.025,0.4776,,,#N/A
09-Nov-15,SGJHL,10.45,10.9,-0.0422,0.0266,0.0278,0.5311,,,#N/A
09-Nov-15,SGL,6.95,6.65,0.0441,0.0375,0.0379,0.7241,,,#N/A
09-Nov-15,SHAHALLOYS,4.9,4.9,0,0.0277,0.0269,0.5139,,,#N/A
09-Nov-15,SHAKTIPUMP,142.45,143.65,-0.0084,0.0281,0.0273,0.5216,,,#N/A
09-Nov-15,SHALPAINTS,113.1,110.8,0.0205,0.0228,0.0227,0.4337,,,#N/A
09-Nov-15,SHANTIGEAR,103.25,101.8,0.0141,0.0314,0.0306,0.5846,,,#N/A
09-Nov-15,SHARDACROP,251.5,248.55,0.0118,0.0221,0.0216,0.4127,,,#N/A
09-Nov-15,SHARDAMOTR,899.1,898.4,0.0008,0.0357,0.0346,0.661,,,#N/A
09-Nov-15,SHARIABEES,188.8,188.8,0,0.016,0.0155,0.2961,,,#N/A
09-Nov-15,SHARONBIO,22,20.6,0.0658,0.0384,0.0406,0.7757,,,#N/A
09-Nov-15,SHASUNPHAR,389.25,385.55,0.0096,0.0177,0.0173,0.3305,,,#N/A
09-Nov-15,SHEMAROO,269.7,266.35,0.0125,0.0213,0.0209,0.3993,,,#N/A
09-Nov-15,SHILPAMED,484,471.8,0.0255,0.0186,0.0191,0.3649,,,#N/A
09-Nov-15,SHILPI,59.15,66.5,-0.1171,0.0278,0.0394,0.7527,,,#N/A
09-Nov-15,SHIRPUR-G,61.8,67.3,-0.0853,0.0189,0.0278,0.5311,,,#N/A
09-Nov-15,SHIVAMAUTO,58,56.55,0.0253,0.037,0.0364,0.6954,,,#N/A
09-Nov-15,SHIVTEX,55.95,52.9,0.0561,0.0411,0.0421,0.8043,,,#N/A
09-Nov-15,SHLAKSHMI,3.85,3.85,0,0.0111,0.0108,0.2063,,,#N/A
09-Nov-15,SHOPERSTOP,381.9,387,-0.0133,0.0136,0.0136,0.2598,,,#N/A
09-Nov-15,SHREECEM,11792.15,12000,-0.0175,0.0244,0.024,0.4585,,,#N/A
09-Nov-15,SHREEPUSHK,79.45,82.5,-0.0377,0.0332,0.0335,0.64,,,#N/A
09-Nov-15,SHREERAMA,3.65,3.8,-0.0403,0.0258,0.0269,0.5139,,,#N/A
09-Nov-15,SHRENUJ,35.95,36.05,-0.0028,0.0323,0.0313,0.598,,,#N/A
09-Nov-15,SHREYANIND,36,36.25,-0.0069,0.0408,0.0396,0.7566,,,#N/A
09-Nov-15,SHREYAS,398.5,375.9,0.0584,0.0651,0.0647,1.2361,,,#N/A
09-Nov-15,SHRIASTER,4.45,4.45,0,0.0547,0.053,1.0126,,,#N/A
09-Nov-15,SHRIRAMCIT,1776.85,1762.35,0.0082,0.014,0.0137,0.2617,,,#N/A
09-Nov-15,SHRIRAMEPC,31.35,31.5,-0.0048,0.0285,0.0277,0.5292,,,#N/A
09-Nov-15,SHYAMCENT,8.3,9.15,-0.0975,0.0417,0.047,0.8979,,,#N/A
09-Nov-15,SHYAMTEL,34.55,36.35,-0.0508,0.0743,0.0731,1.3966,,,#N/A
09-Nov-15,SICAGEN,14.65,14.6,0.0034,0.0429,0.0416,0.7948,,,#N/A
09-Nov-15,SICAL,139.3,140.45,-0.0082,0.0424,0.0412,0.7871,,,#N/A
09-Nov-15,SIEMENS,1262.85,1258.3,0.0036,0.0177,0.0172,0.3286,,,#N/A
09-Nov-15,SIGNET,44.75,44.55,0.0045,0.0444,0.0431,0.8234,,,#N/A
09-Nov-15,SIL,24.25,23.15,0.0464,0.0272,0.0287,0.5483,,,#N/A
09-Nov-15,SILINV,72.35,71.45,0.0125,0.0332,0.0323,0.6171,,,#N/A
09-Nov-15,SIMBHSUGAR,13.65,13.35,0.0222,0.0447,0.0437,0.8349,,,#N/A
09-Nov-15,SIMPLEX,23.7,24,-0.0126,0.0502,0.0488,0.9323,,,#N/A
09-Nov-15,SIMPLEXINF,307.55,310.2,-0.0086,0.023,0.0224,0.428,,,#N/A
09-Nov-15,SINTEX,100.25,99,0.0125,0.0178,0.0175,0.3343,,,#N/A
09-Nov-15,SIRPAPER,9,9,0,0.0084,0.0081,0.1548,,,#N/A
09-Nov-15,SITASHREE,12.5,12.25,0.0202,0.0291,0.0286,0.5464,,,#N/A
09-Nov-15,SITICABLE,32.3,31.45,0.0267,0.0179,0.0185,0.3534,,,#N/A
09-Nov-15,SIYSIL,923.15,924.4,-0.0014,0.0196,0.019,0.363,,,#N/A
09-Nov-15,SJVN,27.45,27.05,0.0147,0.0207,0.0204,0.3897,,,#N/A
09-Nov-15,SKFINDIA,1229.7,1225.4,0.0035,0.0109,0.0106,0.2025,,,#N/A
09-Nov-15,SKIL,18.45,18.65,-0.0108,0.0325,0.0316,0.6037,,,#N/A
09-Nov-15,SKIPPER,153.15,154.6,-0.0094,0.0268,0.0261,0.4986,,,#N/A
09-Nov-15,SKMEGGPROD,160.5,157.7,0.0176,0.0398,0.0388,0.7413,,,#N/A
09-Nov-15,SKSMICRO,452,439.6,0.0278,0.0308,0.0306,0.5846,,,#N/A
09-Nov-15,SMARTLINK,94.5,91.15,0.0361,0.0229,0.0239,0.4566,,,#N/A
09-Nov-15,SMLISUZU,1243.55,1265.35,-0.0174,0.0272,0.0267,0.5101,,,#N/A
09-Nov-15,SMPL,2.15,2.1,0.0235,0.0335,0.033,0.6305,,,#N/A
09-Nov-15,SMSPHARMA,810.6,764.8,0.0582,0.0311,0.0333,0.6362,,,#N/A
09-Nov-15,SNOWMAN,82.75,84.5,-0.0209,0.0176,0.0178,0.3401,,,#N/A
09-Nov-15,SOBHA,327.15,334.2,-0.0213,0.0245,0.0243,0.4643,,,#N/A
09-Nov-15,SOFTTECHGR,1.9,1.9,0,0.0138,0.0134,0.256,,,#N/A
09-Nov-15,SOLARINDS,3327.15,3309.05,0.0055,0.015,0.0146,0.2789,,,#N/A
09-Nov-15,SOMANYCERA,340.25,333,0.0215,0.0224,0.0223,0.426,,,#N/A
09-Nov-15,SOMATEX,3.55,3.55,0,0.0326,0.0316,0.6037,,,#N/A
09-Nov-15,SONASTEER,58.9,59.3,-0.0068,0.0235,0.0228,0.4356,,,#N/A
09-Nov-15,SONATSOFTW,156.35,152,0.0282,0.0182,0.019,0.363,,,#N/A
09-Nov-15,SOTL,615.1,594.35,0.0343,0.0258,0.0264,0.5044,,,#N/A
09-Nov-15,SOUTHBANK,20.6,20.5,0.0049,0.0198,0.0192,0.3668,,,#N/A
09-Nov-15,SPANCO,10.5,10.5,0,0.0016,0.0016,0.0306,,,#N/A
09-Nov-15,SPARC,367.35,367.05,0.0008,0.021,0.0204,0.3897,,,#N/A
09-Nov-15,SPECIALITY,116.65,126.5,-0.0811,0.0206,0.0282,0.5388,,,#N/A
09-Nov-15,SPECTACLE,0.85,0.8,0.0606,0.0215,0.0256,0.4891,,,#N/A
09-Nov-15,SPENTEX,1.6,1.6,0,0.0475,0.0461,0.8807,,,#N/A
09-Nov-15,SPHEREGSL,67,66.8,0.003,0.03,0.0291,0.556,,,#N/A
09-Nov-15,SPIC,17.05,16.9,0.0088,0.0275,0.0267,0.5101,,,#N/A
09-Nov-15,SPICEMOBI,18.75,18,0.0408,0.0225,0.024,0.4585,,,#N/A
09-Nov-15,SPLIL,23.3,22.2,0.0484,0.0546,0.0542,1.0355,,,#N/A
09-Nov-15,SPMLINFRA,72.85,76,-0.0423,0.0193,0.0214,0.4088,,,#N/A
09-Nov-15,SPYL,2.2,2.15,0.023,0.042,0.0411,0.7852,,,#N/A
09-Nov-15,SQSBFSI,790.9,753.25,0.0488,0.0265,0.0283,0.5407,,,#N/A
09-Nov-15,SREEL,156,156,0,0.0235,0.0228,0.4356,,,#N/A
09-Nov-15,SREINFRA,41.45,42.5,-0.025,0.0392,0.0385,0.7355,,,#N/A
09-Nov-15,SRF,1291.75,1291.95,-0.0002,0.021,0.0204,0.3897,,,#N/A
09-Nov-15,SRGINFOTEC,0.2,0.2,0,0.136,0.1319,2.5199,,,#N/A
09-Nov-15,SRHHYPOLTD,61.05,60.35,0.0115,0.0328,0.0319,0.6094,,,#N/A
09-Nov-15,SRIPIPES,281.3,273.2,0.0292,0.0434,0.0427,0.8158,,,#N/A
09-Nov-15,SRSLTD,20.15,19.45,0.0354,0.0442,0.0437,0.8349,,,#N/A
09-Nov-15,SRTRANSFIN,889.8,932.25,-0.0466,0.0209,0.0233,0.4451,,,#N/A
09-Nov-15,SSWL,372.2,372.05,0.0004,0.0223,0.0216,0.4127,,,#N/A
09-Nov-15,STAR,1250.65,1240.5,0.0081,0.0178,0.0174,0.3324,,,#N/A
09-Nov-15,STARPAPER,31.95,31.5,0.0142,0.0266,0.026,0.4967,,,#N/A
09-Nov-15,STCINDIA,152.75,154.15,-0.0091,0.0241,0.0235,0.449,,,#N/A
09-Nov-15,STEL,27.35,26.35,0.0372,0.0256,0.0264,0.5044,,,#N/A
09-Nov-15,STERLINBIO,4.7,5,-0.0619,0.0441,0.0454,0.8674,,,#N/A
09-Nov-15,STERTOOLS,434.9,433.95,0.0022,0.0493,0.0478,0.9132,,,#N/A
09-Nov-15,STINDIA,12.1,12.1,0,0.0258,0.025,0.4776,,,#N/A
09-Nov-15,STOREONE,30.6,30.1,0.0165,0.0397,0.0387,0.7394,,,#N/A
09-Nov-15,STRTECH,84.25,84.5,-0.003,0.0285,0.0276,0.5273,,,#N/A
09-Nov-15,STYABS,715.55,717.25,-0.0024,0.0279,0.0271,0.5177,,,#N/A
09-Nov-15,SUBEX,9.7,9.75,-0.0051,0.0273,0.0265,0.5063,,,#N/A
09-Nov-15,SUBROS,83.45,83.9,-0.0054,0.0276,0.0268,0.512,,,#N/A
09-Nov-15,SUDAR,7,7,0,0.0305,0.0296,0.5655,,,#N/A
09-Nov-15,SUDARSCHEM,109.95,114.65,-0.0419,0.0333,0.0339,0.6477,,,#N/A
09-Nov-15,SUJANATWR,8.2,8.3,-0.0121,0.0455,0.0442,0.8444,,,#N/A
09-Nov-15,SUJANAUNI,1.15,1.05,0.091,0.0436,0.0478,0.9132,,,#N/A
09-Nov-15,SUMEETINDS,10.05,9.95,0.01,0.0223,0.0218,0.4165,,,#N/A
09-Nov-15,SUMMITSEC,297.75,296.7,0.0035,0.0223,0.0216,0.4127,,,#N/A
09-Nov-15,SUNCLAYLTD,1814.95,1806.95,0.0044,0.0127,0.0124,0.2369,,,#N/A
09-Nov-15,SUNDARAM,1.75,1.75,0,0.0369,0.0358,0.684,,,#N/A
09-Nov-15,SUNDARMFIN,1506.95,1530.5,-0.0155,0.0177,0.0176,0.3362,,,#N/A
09-Nov-15,SUNDRMBRAK,254,260,-0.0233,0.0288,0.0285,0.5445,,,#N/A
09-Nov-15,SUNDRMFAST,154.9,150.6,0.0282,0.0266,0.0267,0.5101,,,#N/A
09-Nov-15,SUNFLAG,19.7,19.85,-0.0076,0.0166,0.0162,0.3095,,,#N/A
09-Nov-15,SUNILHITEC,273.5,272.45,0.0038,0.0298,0.0289,0.5521,,,#N/A
09-Nov-15,SUNPHARMA,756.95,803.4,-0.0596,0.0191,0.0236,0.4509,,,#N/A
09-Nov-15,SUNTECK,227.9,223.75,0.0184,0.0144,0.0147,0.2808,,,#N/A
09-Nov-15,SUNTV,372.1,363.85,0.0224,0.0262,0.026,0.4967,,,#N/A
09-Nov-15,SUPERHOUSE,155.15,157.55,-0.0154,0.0222,0.0218,0.4165,,,#N/A
09-Nov-15,SUPERSPIN,6.9,7.35,-0.0632,0.0293,0.0323,0.6171,,,#N/A
09-Nov-15,SUPPETRO,105.2,103.3,0.0182,0.0346,0.0338,0.6457,,,#N/A
09-Nov-15,SUPRAJIT,135.7,136.05,-0.0026,0.0185,0.0179,0.342,,,#N/A
09-Nov-15,SUPREMEIND,628.75,622.75,0.0096,0.0109,0.0108,0.2063,,,#N/A
09-Nov-15,SUPREMEINF,132.3,127.6,0.0362,0.0312,0.0315,0.6018,,,#N/A
09-Nov-15,SUPREMETEX,5.65,5.5,0.0269,0.0396,0.039,0.7451,,,#N/A
09-Nov-15,SURANACORP,1.7,1.7,0,0.0329,0.0319,0.6094,,,#N/A
09-Nov-15,SURANAIND,8,7.85,0.0189,0.0396,0.0387,0.7394,,,#N/A
09-Nov-15,SURANASOL,16.25,16.7,-0.0273,0.0223,0.0226,0.4318,,,#N/A
09-Nov-15,SURANAT&P,4.65,4.6,0.0108,0.0411,0.0399,0.7623,,,#N/A
09-Nov-15,SURYAJYOTI,9,8.6,0.0455,0.0492,0.049,0.9361,,,#N/A
09-Nov-15,SURYALAXMI,100.5,101,-0.005,0.0196,0.019,0.363,,,#N/A
09-Nov-15,SURYAROSNI,129.6,126.8,0.0218,0.0255,0.0253,0.4834,,,#N/A
09-Nov-15,SUTLEJTEX,441,445.05,-0.0091,0.0251,0.0244,0.4662,,,#N/A
09-Nov-15,SUVEN,264.75,262,0.0104,0.0228,0.0223,0.426,,,#N/A
09-Nov-15,SUZLON,21.65,21.6,0.0023,0.0302,0.0293,0.5598,,,#N/A
09-Nov-15,SVOGL,6.25,6.15,0.0161,0.0422,0.0411,0.7852,,,#N/A
09-Nov-15,SWANENERGY,70.1,70.1,0,0.0113,0.011,0.2102,,,#N/A
09-Nov-15,SWARAJENG,945.85,949.7,-0.0041,0.014,0.0136,0.2598,,,#N/A
09-Nov-15,SWELECTES,374.05,383.45,-0.0248,0.0265,0.0264,0.5044,,,#N/A
09-Nov-15,SYMPHONY,1952.2,1962.3,-0.0052,0.0275,0.0267,0.5101,,,#N/A
09-Nov-15,SYNCOM,6.45,6.55,-0.0154,0.0279,0.0273,0.5216,,,#N/A
09-Nov-15,SYNDIBANK,91.6,91.35,0.0027,0.0198,0.0192,0.3668,,,#N/A
09-Nov-15,SYNGENE,362.25,354,0.023,0.0199,0.0201,0.384,,,#N/A
09-Nov-15,TAINWALCHM,37.05,37.95,-0.024,0.0533,0.052,0.9935,,,#N/A
09-Nov-15,TAJGVK,75.7,75.05,0.0086,0.0298,0.029,0.554,,,#N/A
09-Nov-15,TAKE,182.75,176.05,0.0374,0.043,0.0427,0.8158,,,#N/A
09-Nov-15,TALBROAUTO,115.5,115.05,0.0039,0.0288,0.0279,0.533,,,#N/A
09-Nov-15,TALWALKARS,243.45,252.65,-0.0371,0.0251,0.026,0.4967,,,#N/A
09-Nov-15,TANLA,34.05,30.5,0.1101,0.0388,0.0463,0.8846,,,#N/A
09-Nov-15,TANTIACONS,20.2,20.7,-0.0245,0.0329,0.0325,0.6209,,,#N/A
09-Nov-15,TARAJEWELS,35.75,34.1,0.0473,0.034,0.0349,0.6668,,,#N/A
09-Nov-15,TARAPUR,5.5,5.7,-0.0357,0.0421,0.0417,0.7967,,,#N/A
09-Nov-15,TARMAT,25.2,24,0.0488,0.0433,0.0436,0.833,,,#N/A
09-Nov-15,TATACHEM,419.35,409.8,0.023,0.0155,0.0161,0.3076,,,#N/A
