SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SANWARIA, EQ, 22-May-2018, 14.30, 13.60, 14.00, 13.60, 13.60, 13.60, 13.65, 2792573, 381.17, 2872, 1260641, 45.14
SARDAEN, EQ, 22-May-2018, 403.45, 401.45, 406.35, 392.05, 393.00, 394.55, 397.58, 42342, 168.34, 1426, 28601, 67.55
SAREGAMA, EQ, 22-May-2018, 792.45, 798.70, 804.00, 775.00, 798.00, 796.20, 791.64, 150061, 1187.95, 6803, 39333, 26.21
SARLAPOLY, EQ, 22-May-2018, 47.10, 48.40, 48.40, 46.90, 48.00, 47.40, 47.82, 29872, 14.29, 217, 26294, 88.02
SARVESHWAR, SM, 22-May-2018, 66.00, 68.00, 68.00, 66.25, 66.25, 66.60, 67.25, 14400, 9.68, 9, 14400, 100.00
SASKEN, EQ, 22-May-2018, 977.55, 977.00, 1028.80, 955.60, 994.70, 994.00, 1001.61, 57253, 573.45, 3400, 20057, 35.03
SASTASUNDR, EQ, 22-May-2018, 95.10, 99.00, 100.40, 94.00, 94.00, 94.00, 95.99, 675, 0.65, 14, 520, 77.04
SATHAISPAT, EQ, 22-May-2018, 16.10, 15.90, 16.70, 15.75, 16.00, 16.45, 16.03, 14717, 2.36, 72, 12519, 85.06
SATIN, EQ, 22-May-2018, 387.30, 387.85, 394.90, 370.60, 378.90, 378.75, 381.34, 46224, 176.27, 2126, 32480, 70.27
SBILIFE, EQ, 22-May-2018, 655.20, 656.00, 670.00, 655.90, 662.00, 659.95, 660.61, 403662, 2666.63, 16995, 333230, 82.55
SBIN, EQ, 22-May-2018, 244.45, 243.65, 259.70, 241.00, 255.70, 253.90, 250.57, 68713602, 172177.51, 363023, 14085733, 20.50
SBIN, N2, 22-May-2018, 10568.00, 10570.05, 10570.05, 10530.25, 10530.25, 10567.22, 10567.23, 39, 4.12, 7, 39, 100.00
SBIN, N5, 22-May-2018, 10776.94, 10799.50, 10848.00, 10742.00, 10742.00, 10758.05, 10777.51, 933, 100.55, 99, 867, 92.93
SBIN, N6, 22-May-2018, 10591.00, 10601.25, 10601.25, 10580.00, 10580.00, 10580.00, 10592.42, 43, 4.55, 9, 36, 83.72
SCAPDVR, EQ, 22-May-2018, 3.15, 3.15, 3.15, 3.00, 3.00, 3.00, 3.00, 752, 0.02, 6, 752, 100.00
SCHAEFFLER, EQ, 22-May-2018, 5299.05, 5300.00, 5397.95, 5290.10, 5310.00, 5323.00, 5311.00, 25609, 1360.09, 809, 25192, 98.37
SCHAND, EQ, 22-May-2018, 358.60, 362.00, 365.00, 352.20, 363.00, 362.75, 359.46, 5068, 18.22, 387, 2928, 57.77
SCHNEIDER, EQ, 22-May-2018, 105.05, 106.95, 107.15, 103.10, 105.00, 105.15, 105.01, 77129, 81.00, 1614, 39946, 51.79
SCI, EQ, 22-May-2018, 61.75, 62.25, 63.70, 61.50, 63.65, 63.40, 62.77, 400453, 251.38, 3216, 114782, 28.66
SDBL, EQ, 22-May-2018, 260.60, 260.00, 267.50, 256.00, 264.60, 265.20, 263.12, 186860, 491.66, 4857, 36861, 19.73
SEAMECLTD, EQ, 22-May-2018, 233.30, 233.20, 240.00, 228.15, 240.00, 238.50, 237.38, 27207, 64.58, 164, 25690, 94.42
SECURCRED, SM, 22-May-2018, 152.00, 152.00, 152.00, 142.20, 142.20, 142.20, 147.44, 3000, 4.42, 5, 3000, 100.00
SELAN, EQ, 22-May-2018, 236.55, 237.00, 238.50, 231.90, 233.00, 233.30, 235.30, 63459, 149.32, 1206, 39362, 62.03
SELMCL, EQ, 22-May-2018, 1.90, 1.90, 1.95, 1.90, 1.90, 1.90, 1.91, 73433, 1.40, 83, 70089, 95.45
SEPOWER, EQ, 22-May-2018, 4.55, 4.35, 4.75, 4.35, 4.50, 4.60, 4.53, 2436, 0.11, 15, 1496, 61.41
SEQUENT, EQ, 22-May-2018, 47.65, 45.10, 51.60, 45.10, 50.35, 50.25, 48.86, 761525, 372.11, 9919, 479709, 62.99
SERVALL, BZ, 22-May-2018, 0.70, 0.65, 0.65, 0.65, 0.65, 0.65, 0.65, 100, 0.00, 1, -, -
SERVOTECH, SM, 22-May-2018, 39.00, 36.55, 36.55, 36.55, 36.55, 36.55, 36.55, 4000, 1.46, 1, 4000, 100.00
SESHAPAPER, EQ, 22-May-2018, 921.20, 939.00, 939.00, 910.00, 911.00, 911.00, 912.93, 4058, 37.05, 186, 3635, 89.58
SETCO, EQ, 22-May-2018, 49.70, 50.15, 52.20, 49.80, 51.85, 51.85, 51.09, 266493, 136.15, 1771, 134152, 50.34
SETFGOLD, EQ, 22-May-2018, 2809.90, 2820.00, 2829.00, 2807.10, 2823.50, 2823.80, 2815.09, 4472, 125.89, 481, 2377, 53.15
SETFNIF50, EQ, 22-May-2018, 105.90, 106.20, 106.45, 105.90, 106.38, 106.16, 106.19, 8438, 8.96, 54, 8204, 97.23
SETFNIFBK, EQ, 22-May-2018, 259.06, 259.80, 260.30, 258.75, 259.25, 259.28, 259.61, 174, 0.45, 21, 135, 77.59
SETFNN50, EQ, 22-May-2018, 285.10, 285.05, 288.05, 285.05, 288.05, 288.05, 287.22, 1567, 4.50, 40, 1270, 81.05
SFL, EQ, 22-May-2018, 1451.00, 1467.00, 1490.00, 1416.15, 1451.00, 1467.65, 1454.63, 9542, 138.80, 1144, 3361, 35.22
SGBAUG24, GB, 22-May-2018, 2782.01, 2798.00, 2798.00, 2780.01, 2790.00, 2787.29, 2786.98, 506, 14.10, 19, 504, 99.60
SGBFEB24, GB, 22-May-2018, 2785.00, 2785.00, 2785.00, 2776.00, 2776.00, 2776.00, 2777.82, 89, 2.47, 7, 89, 100.00
SGBJAN26, GB, 22-May-2018, 2750.00, 2881.00, 2885.00, 2881.00, 2885.00, 2885.00, 2883.00, 2, 0.06, 2, 2, 100.00
SGBJUL25, GB, 22-May-2018, 2765.00, 2765.00, 2766.00, 2765.00, 2766.00, 2766.00, 2765.62, 52, 1.44, 5, 52, 100.00
SGBMAR24, GB, 22-May-2018, 2820.00, 2818.00, 2818.00, 2800.00, 2800.00, 2800.00, 2806.39, 31, 0.87, 2, 31, 100.00
SGBMAR25, GB, 22-May-2018, 2757.00, 2750.00, 2757.00, 2750.00, 2757.00, 2757.00, 2756.57, 245, 6.75, 6, 245, 100.00
SGBMAY25, GB, 22-May-2018, 2760.00, 2750.00, 2770.00, 2750.00, 2760.00, 2760.00, 2760.67, 222, 6.13, 14, 222, 100.00
SGBNOV23, GB, 22-May-2018, 2893.33, 2890.00, 2890.00, 2801.00, 2801.00, 2828.00, 2848.67, 3, 0.09, 3, 3, 100.00
SGBNOV24, GB, 22-May-2018, 2765.10, 2770.00, 2770.00, 2756.00, 2761.00, 2761.00, 2760.96, 226, 6.24, 12, 225, 99.56
SGBOCT25, GB, 22-May-2018, 2747.04, 2747.04, 2750.00, 2747.04, 2747.04, 2747.04, 2749.01, 33, 0.91, 4, 33, 100.00
SGBOCT25IV, GB, 22-May-2018, 2749.00, 2731.00, 2741.04, 2731.00, 2741.04, 2741.04, 2739.52, 27, 0.74, 5, 27, 100.00
SGBOCT25V, GB, 22-May-2018, 2765.01, 2732.04, 2732.04, 2732.04, 2732.04, 2732.04, 2732.04, 1, 0.03, 1, 1, 100.00
SGBSEP24, GB, 22-May-2018, 2790.65, 2775.00, 2809.99, 2775.00, 2780.00, 2780.73, 2782.22, 144, 4.01, 13, 98, 68.06
SGFL, BE, 22-May-2018, 1.20, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 7, 0.00, 1, -, -
SGL, EQ, 22-May-2018, 14.35, 14.00, 14.65, 14.00, 14.60, 14.60, 14.50, 8155, 1.18, 31, 7312, 89.66
SHAHALLOYS, EQ, 22-May-2018, 33.40, 33.10, 33.70, 31.80, 32.40, 32.00, 32.37, 20925, 6.77, 137, 13798, 65.94
SHAKTIPUMP, EQ, 22-May-2018, 553.00, 559.00, 582.00, 556.10, 578.00, 571.60, 572.60, 233453, 1336.76, 9929, 49342, 21.14
SHALBY, EQ, 22-May-2018, 192.05, 192.25, 193.65, 187.50, 190.45, 189.80, 190.01, 118393, 224.96, 2102, 79841, 67.44
SHALPAINTS, EQ, 22-May-2018, 122.75, 124.90, 124.90, 117.10, 119.70, 120.00, 120.59, 58753, 70.85, 869, 41329, 70.34
SHANKARA, EQ, 22-May-2018, 1816.45, 1827.80, 1899.80, 1820.00, 1890.15, 1881.65, 1853.31, 91300, 1692.07, 5042, 58590, 64.17
SHANTI, SM, 22-May-2018, 41.75, 41.70, 43.25, 41.60, 42.25, 42.25, 42.30, 18000, 7.61, 6, 18000, 100.00
SHANTIGEAR, EQ, 22-May-2018, 129.90, 130.55, 130.55, 129.00, 129.95, 129.55, 129.39, 3764, 4.87, 66, 3011, 79.99
SHARDACROP, EQ, 22-May-2018, 428.75, 428.15, 428.15, 418.40, 420.00, 420.00, 420.20, 107298, 450.87, 396, 105618, 98.43
SHARDAMOTR, EQ, 22-May-2018, 1780.90, 1750.05, 1795.00, 1743.05, 1790.00, 1790.10, 1777.51, 935, 16.62, 168, 573, 61.28
SHARIABEES, EQ, 22-May-2018, 245.30, 245.15, 245.15, 245.15, 245.15, 245.15, 245.15, 2, 0.00, 1, 2, 100.00
SHARONBIO, BZ, 22-May-2018, 4.75, 4.60, 4.95, 4.60, 4.60, 4.60, 4.79, 14123, 0.68, 38, -, -
SHEMAROO, EQ, 22-May-2018, 464.35, 467.70, 479.00, 462.95, 474.00, 473.15, 470.38, 3593, 16.90, 331, 2472, 68.80
SHILPAMED, EQ, 22-May-2018, 411.50, 413.40, 427.80, 411.45, 413.55, 415.45, 420.34, 42816, 179.97, 3982, 20590, 48.09
SHILPI, BE, 22-May-2018, 6.80, 6.80, 6.80, 6.50, 6.60, 6.60, 6.52, 130766, 8.52, 267, -, -
SHIRPUR-G, EQ, 22-May-2018, 112.65, 111.50, 121.90, 111.50, 115.90, 116.00, 116.28, 3749, 4.36, 97, 1097, 29.26
SHIVAMAUTO, EQ, 22-May-2018, 67.35, 67.00, 68.90, 66.25, 68.00, 67.40, 67.19, 58510, 39.32, 696, 28896, 49.39
SHIVAMILLS, EQ, 22-May-2018, 41.15, 41.15, 43.30, 41.00, 43.00, 42.80, 42.58, 2727, 1.16, 50, 2544, 93.29
SHIVATEX, EQ, 22-May-2018, 387.80, 399.70, 420.05, 390.80, 407.00, 408.05, 412.24, 2188, 9.02, 100, 1715, 78.38
SHK, EQ, 22-May-2018, 245.55, 245.50, 250.65, 244.00, 249.00, 249.00, 248.65, 47322, 117.67, 2992, 35849, 75.76
SHOPERSTOP, EQ, 22-May-2018, 539.30, 539.45, 549.90, 522.15, 549.40, 541.10, 530.07, 57765, 306.20, 2474, 29861, 51.69
SHREECEM, EQ, 22-May-2018, 16074.80, 16130.00, 16410.05, 15740.05, 16350.00, 16360.25, 16068.89, 16782, 2696.68, 4806, 11533, 68.72
SHREEPUSHK, EQ, 22-May-2018, 204.85, 206.15, 217.80, 205.95, 217.00, 216.25, 213.56, 120407, 257.15, 1800, 52171, 43.33
SHREERAMA, EQ, 22-May-2018, 12.25, 12.85, 12.85, 12.05, 12.30, 12.10, 12.26, 16082, 1.97, 70, 13376, 83.17
SHRENIK, SM, 22-May-2018, 826.25, 826.50, 835.00, 808.00, 823.80, 818.40, 822.91, 66000, 543.12, 129, 15000, 22.73
SHREYANIND, EQ, 22-May-2018, 139.90, 140.10, 145.00, 135.30, 141.15, 142.20, 140.98, 14142, 19.94, 438, 7773, 54.96
SHREYAS, EQ, 22-May-2018, 526.15, 515.10, 538.00, 515.10, 525.00, 525.00, 528.01, 1621, 8.56, 64, 1215, 74.95
SHRIPISTON, BE, 22-May-2018, 1509.35, 1569.00, 1569.00, 1520.00, 1550.00, 1550.00, 1550.91, 33, 0.51, 10, -, -
SHRIRAMCIT, EQ, 22-May-2018, 2150.10, 2143.75, 2186.00, 2115.00, 2125.00, 2150.75, 2150.70, 32884, 707.24, 6478, 19595, 59.59
SHRIRAMCIT, ND, 22-May-2018, 1062.00, 1048.00, 1048.00, 1047.00, 1047.00, 1047.00, 1047.50, 100, 1.05, 2, 100, 100.00
SHRIRAMCIT, NG, 22-May-2018, 1611.10, 1618.00, 1648.95, 1618.00, 1618.00, 1618.00, 1623.37, 185, 3.00, 4, 185, 100.00
SHRIRAMEPC, EQ, 22-May-2018, 23.65, 23.55, 24.10, 23.20, 23.50, 23.65, 23.66, 49751, 11.77, 317, 26878, 54.03
SHYAMCENT, BE, 22-May-2018, 10.70, 10.20, 10.70, 10.20, 10.20, 10.20, 10.21, 95530, 9.75, 98, -, -
SHYAMTEL, EQ, 22-May-2018, 13.40, 13.40, 13.40, 13.40, 13.40, 13.40, 13.40, 74, 0.01, 2, 74, 100.00
SICAGEN, EQ, 22-May-2018, 35.60, 35.55, 35.90, 34.55, 35.45, 35.40, 35.23, 20000, 7.05, 185, 12033, 60.17
SICAL, EQ, 22-May-2018, 192.85, 192.05, 200.00, 192.00, 197.65, 196.90, 195.15, 23051, 44.98, 242, 19350, 83.94
SIEMENS, EQ, 22-May-2018, 1035.10, 1039.00, 1040.55, 1020.60, 1022.20, 1023.30, 1026.40, 81501, 836.53, 6280, 35929, 44.08
SIGNET, EQ, 22-May-2018, 6.55, 6.70, 6.75, 6.35, 6.70, 6.65, 6.60, 104663, 6.90, 169, 76331, 72.93
SIL, BE, 22-May-2018, 19.10, 19.90, 19.90, 19.00, 19.00, 19.00, 19.03, 5269, 1.00, 21, -, -
SILINV, EQ, 22-May-2018, 311.35, 311.30, 336.35, 292.60, 300.00, 302.25, 306.64, 14005, 42.94, 878, 7459, 53.26
SILVERTUC, SM, 22-May-2018, 121.00, 121.00, 121.10, 121.00, 121.00, 121.00, 121.09, 29000, 35.12, 5, 29000, 100.00
SIMBHALS, EQ, 22-May-2018, 12.45, 12.95, 13.65, 12.20, 13.30, 13.25, 12.96, 86166, 11.17, 324, 46092, 53.49
SIMPLEX, EQ, 22-May-2018, 22.40, 21.55, 22.85, 21.55, 21.90, 21.90, 21.92, 3640, 0.80, 29, 2197, 60.36
SIMPLEXINF, EQ, 22-May-2018, 559.15, 559.95, 564.70, 549.00, 559.60, 554.15, 554.96, 20653, 114.62, 652, 13329, 64.54
SINTERCOM, SM, 22-May-2018, 75.00, 75.00, 76.90, 74.00, 74.00, 74.00, 75.08, 40000, 30.03, 20, 40000, 100.00
SINTEX, EQ, 22-May-2018, 16.45, 16.55, 16.90, 16.30, 16.45, 16.50, 16.48, 2092730, 344.90, 4372, 737934, 35.26
SIS, EQ, 22-May-2018, 1298.20, 1302.30, 1326.00, 1283.00, 1283.00, 1304.85, 1302.18, 7300, 95.06, 769, 4758, 65.18
SITASHREE, BE, 22-May-2018, 2.55, 2.45, 2.45, 2.45, 2.45, 2.45, 2.45, 2980, 0.07, 11, -, -
SITINET, EQ, 22-May-2018, 14.00, 14.00, 14.95, 13.80, 13.80, 13.85, 14.16, 147170, 20.85, 1352, 80583, 54.76
SIYSIL, EQ, 22-May-2018, 635.30, 635.75, 635.75, 605.00, 620.00, 618.30, 617.69, 7692, 47.51, 593, 4969, 64.60
SJVN, EQ, 22-May-2018, 31.55, 31.60, 31.70, 31.10, 31.55, 31.40, 31.33, 271348, 85.01, 1948, 150445, 55.44
SKFINDIA, EQ, 22-May-2018, 1721.60, 1720.00, 1816.00, 1720.00, 1795.00, 1789.00, 1779.63, 8481, 150.93, 1533, 3623, 42.72
SKIL, EQ, 22-May-2018, 20.35, 20.00, 20.40, 19.35, 19.35, 19.35, 19.69, 43637, 8.59, 133, 38849, 89.03
SKIPPER, EQ, 22-May-2018, 179.05, 178.00, 179.90, 173.00, 174.85, 175.10, 175.40, 101981, 178.88, 3482, 79400, 77.86
SKMEGGPROD, EQ, 22-May-2018, 104.20, 104.20, 107.90, 102.00, 102.75, 102.55, 104.36, 135826, 141.75, 2222, 49503, 36.45
SKSTEXTILE, SM, 22-May-2018, 47.20, 49.50, 49.55, 47.25, 49.55, 48.40, 48.77, 3000, 1.46, 3, 3000, 100.00
SMARTLINK, EQ, 22-May-2018, 91.25, 91.10, 94.35, 91.10, 91.50, 92.30, 92.83, 13319, 12.36, 263, 8566, 64.31
SMLISUZU, EQ, 22-May-2018, 759.30, 762.55, 772.00, 758.10, 770.00, 770.50, 764.18, 9393, 71.78, 564, 5102, 54.32
SMPL, BE, 22-May-2018, 0.80, 0.75, 0.85, 0.75, 0.75, 0.85, 0.78, 135035, 1.06, 48, -, -
SMSLIFE, EQ, 22-May-2018, 340.45, 354.10, 370.00, 340.50, 356.95, 357.20, 352.89, 611, 2.16, 46, 514, 84.12
SMSPHARMA, EQ, 22-May-2018, 67.80, 67.00, 69.25, 66.70, 67.80, 67.45, 67.95, 20049, 13.62, 399, 10569, 52.72
SNOWMAN, EQ, 22-May-2018, 47.10, 47.05, 49.70, 46.30, 47.40, 47.40, 48.06, 586061, 281.69, 3181, 141429, 24.13
SOBHA, EQ, 22-May-2018, 511.40, 505.60, 509.80, 490.00, 493.15, 495.10, 496.71, 257618, 1279.61, 10867, 113962, 44.24
SOFTTECH, ST, 22-May-2018, 82.00, 81.00, 84.45, 81.00, , 81.45, 81.85, 19200, 15.71, 11, -, -
SOLARINDS, EQ, 22-May-2018, 1114.15, 1091.00, 1124.20, 1068.00, 1119.90, 1114.55, 1100.09, 89843, 988.35, 1444, 83403, 92.83
SOMANYCERA, EQ, 22-May-2018, 554.40, 555.70, 556.45, 546.05, 548.00, 547.65, 550.34, 5802, 31.93, 624, 4883, 84.16
SOMATEX, BE, 22-May-2018, 11.70, 11.20, 12.20, 11.20, 12.00, 11.95, 11.66, 6284, 0.73, 18, -, -
SOMICONVEY, EQ, 22-May-2018, 45.45, 45.40, 46.00, 43.65, 44.05, 44.10, 44.01, 1744, 0.77, 17, 1131, 64.85
SONATSOFTW, EQ, 22-May-2018, 340.95, 341.00, 352.00, 340.05, 346.50, 346.65, 345.21, 129881, 448.36, 5265, 61941, 47.69
SONISOYA, SM, 22-May-2018, 25.10, 25.20, 25.20, 24.50, 25.05, 25.05, 24.84, 24000, 5.96, 4, 24000, 100.00
SORILHOLD, BE, 22-May-2018, 483.95, 459.80, 508.10, 459.80, 508.10, 507.95, 477.55, 187134, 893.66, 1514, -, -
SORILINFRA, BE, 22-May-2018, 272.15, 258.55, 279.90, 258.55, 273.00, 271.05, 265.96, 37633, 100.09, 510, -, -
SOTL, EQ, 22-May-2018, 1231.05, 1225.00, 1229.95, 1178.00, 1185.00, 1185.10, 1198.27, 763, 9.14, 132, 468, 61.34
SOUTHBANK, EQ, 22-May-2018, 24.55, 24.75, 25.05, 24.30, 24.95, 24.95, 24.66, 9127702, 2250.62, 14349, 2091036, 22.91
SOUTHWEST, SM, 22-May-2018, 78.10, 79.45, 80.00, 79.45, 80.00, 80.00, 79.86, 32000, 25.55, 20, 32000, 100.00
SPAL, EQ, 22-May-2018, 349.85, 349.95, 356.50, 343.05, 353.50, 354.45, 348.75, 7520, 26.23, 201, 4940, 65.69
SPARC, EQ, 22-May-2018, 353.75, 354.00, 364.35, 343.00, 360.10, 361.70, 356.58, 134140, 478.31, 4198, 47690, 35.55
SPECIALITY, EQ, 22-May-2018, 117.85, 116.90, 121.15, 116.90, 120.80, 120.00, 119.41, 41215, 49.21, 790, 22575, 54.77
SPENTEX, EQ, 22-May-2018, 3.75, 3.90, 3.90, 3.60, 3.60, 3.60, 3.81, 107838, 4.11, 81, 93205, 86.43
SPIC, EQ, 22-May-2018, 31.70, 31.60, 32.90, 31.60, 32.00, 31.85, 31.92, 124206, 39.65, 528, 76466, 61.56
SPICEMOBI, EQ, 22-May-2018, 14.70, 14.20, 14.70, 13.65, 14.45, 14.10, 14.25, 31329, 4.46, 108, 23717, 75.70
SPLIL, EQ, 22-May-2018, 24.45, 23.50, 25.00, 23.50, 25.00, 24.70, 24.60, 13629, 3.35, 51, 13599, 99.78
SPMLINFRA, EQ, 22-May-2018, 106.10, 106.00, 109.80, 102.35, 104.95, 104.50, 107.32, 156252, 167.68, 1156, 53778, 34.42
SPTL, EQ, 22-May-2018, 52.00, 53.85, 54.90, 52.20, 53.90, 53.80, 53.26, 3438526, 1831.49, 24137, 988580, 28.75
SPYL, BE, 22-May-2018, 0.25, 0.30, 0.30, 0.25, 0.30, 0.30, 0.30, 49861, 0.15, 33, -, -
SQSBFSI, EQ, 22-May-2018, 546.30, 550.00, 564.70, 518.60, 560.00, 557.85, 540.80, 70055, 378.86, 1243, 50176, 71.62
SREEL, EQ, 22-May-2018, 270.10, 270.55, 275.50, 265.75, 272.00, 272.05, 271.55, 17724, 48.13, 650, 9777, 55.16
SREIBNPNCD, NF, 22-May-2018, 993.00, 998.50, 998.50, 998.50, 998.50, 998.50, 998.50, 10, 0.10, 1, 10, 100.00
SREIBNPNCD, NJ, 22-May-2018, 1001.75, 998.11, 1001.00, 998.11, 1000.98, 1000.98, 1000.22, 166, 1.66, 3, 166, 100.00
SREIBNPNCD, NO, 22-May-2018, 999.99, 985.00, 985.00, 985.00, 985.00, 985.00, 985.00, 16, 0.16, 5, 16, 100.00
SREIBNPNCD, NP, 22-May-2018, 972.03, 974.00, 974.00, 974.00, 974.00, 974.00, 974.00, 50, 0.49, 1, 50, 100.00
SREIBNPNCD, NV, 22-May-2018, 980.00, 983.00, 983.00, 980.00, 980.00, 980.81, 980.82, 216, 2.12, 10, 216, 100.00
SREIBNPNCD, NW, 22-May-2018, 1045.90, 1045.90, 1045.90, 1045.90, 1045.90, 1045.90, 1045.90, 100, 1.05, 2, 100, 100.00
SREINFRA, EQ, 22-May-2018, 71.65, 72.20, 74.00, 71.30, 72.95, 72.80, 73.00, 917424, 669.72, 8352, 198918, 21.68
SREINFRA, NW, 22-May-2018, 1000.00, 975.00, 981.50, 975.00, 981.50, 981.50, 978.25, 200, 1.96, 3, 200, 100.00
SREINFRA, NY, 22-May-2018, 1150.00, 1143.00, 1160.00, 1143.00, 1160.00, 1160.00, 1151.50, 60, 0.69, 2, 30, 50.00
SREINFRA, Y2, 22-May-2018, 1160.00, 1151.00, 1161.00, 1151.00, 1161.00, 1156.28, 1156.00, 188, 2.17, 6, 94, 50.00
SREINFRA, Y6, 22-May-2018, 1000.00, 976.00, 1000.00, 976.00, 1000.00, 1000.00, 979.13, 92, 0.90, 2, 80, 86.96
SRF, EQ, 22-May-2018, 1877.55, 1870.00, 1917.00, 1860.10, 1892.45, 1896.05, 1887.59, 324936, 6133.45, 16493, 20731, 6.38
SRHHYPOLTD, EQ, 22-May-2018, 137.10, 133.30, 139.00, 133.30, 138.40, 137.85, 137.60, 2664, 3.67, 43, 1987, 74.59
SRIPIPES, EQ, 22-May-2018, 295.05, 299.00, 309.30, 295.10, 305.00, 304.85, 305.12, 57221, 174.59, 1716, 29414, 51.40
SRSLTD, EQ, 22-May-2018, 0.60, 0.55, 0.55, 0.55, 0.55, 0.55, 0.55, 199750, 1.10, 137, 199749, 100.00
SRTRANSFIN, EQ, 22-May-2018, 1408.40, 1421.55, 1451.00, 1409.00, 1442.60, 1447.25, 1435.47, 441312, 6334.89, 25890, 159468, 36.13
SRTRANSFIN, NW, 22-May-2018, 507.51, 507.50, 507.99, 507.50, 507.99, 507.99, 507.73, 868, 4.41, 30, 868, 100.00
SRTRANSFIN, NX, 22-May-2018, 1001.50, 1001.50, 1001.50, 1001.50, 1001.50, 1001.50, 1001.50, 100, 1.00, 2, 100, 100.00
SRTRANSFIN, NZ, 22-May-2018, 830.00, 829.51, 829.55, 829.51, 829.55, 829.55, 829.55, 44, 0.37, 5, 44, 100.00
SRTRANSFIN, Y8, 22-May-2018, 1106.90, 1111.50, 1112.00, 1111.50, 1112.00, 1112.00, 1111.83, 300, 3.34, 3, 300, 100.00
SRTRANSFIN, Y9, 22-May-2018, 1169.00, 1169.99, 1170.00, 1169.99, 1169.99, 1169.99, 1169.99, 225, 2.63, 5, 225, 100.00
SRTRANSFIN, YA, 22-May-2018, 1023.99, 1008.08, 1015.00, 1008.00, 1015.00, 1015.00, 1009.37, 620, 6.26, 12, 500, 80.65
SSINFRA, SM, 22-May-2018, 38.00, 39.45, 39.50, 38.40, 39.00, 39.00, 39.11, 24000, 9.39, 8, 24000, 100.00
SSWL, EQ, 22-May-2018, 1296.30, 1290.15, 1310.25, 1262.60, 1275.00, 1274.25, 1283.38, 7708, 98.92, 914, 3420, 44.37
STAMPEDE, EQ, 22-May-2018, 5.20, 5.25, 5.45, 5.00, 5.45, 5.45, 5.32, 129502, 6.89, 164, 109008, 84.17
STAN, DR, 22-May-2018, 62.00, 62.05, 63.40, 62.05, 62.70, 62.85, 62.75, 3828, 2.40, 41, 3016, 78.79
STAR, EQ, 22-May-2018, 341.00, 345.20, 409.20, 342.00, 393.55, 392.05, 375.60, 19682946, 73929.47, 288361, 2477074, 12.58
STARCEMENT, EQ, 22-May-2018, 128.20, 128.95, 129.60, 128.00, 128.75, 128.00, 128.08, 237687, 304.42, 1363, 219643, 92.41
STARPAPER, EQ, 22-May-2018, 180.55, 180.80, 185.80, 179.90, 185.30, 184.00, 182.76, 69323, 126.69, 1555, 45164, 65.15
STCINDIA, EQ, 22-May-2018, 139.00, 137.25, 142.80, 136.00, 141.90, 140.55, 140.43, 66036, 92.73, 1526, 17603, 26.66
STEELCITY, SM, 22-May-2018, 76.20, 76.10, 76.10, 74.60, 75.00, 75.00, 75.23, 6000, 4.51, 3, 6000, 100.00
STEELXIND, EQ, 22-May-2018, 24.05, 23.75, 25.85, 23.70, 25.80, 25.80, 24.76, 203857, 50.48, 667, 17885, 8.77
STEL, EQ, 22-May-2018, 100.80, 104.45, 107.40, 102.30, 105.70, 104.45, 104.40, 9367, 9.78, 70, 6098, 65.10
STERTOOLS, EQ, 22-May-2018, 389.90, 393.65, 399.90, 382.20, 392.00, 389.65, 388.88, 11641, 45.27, 248, 4019, 34.52
STINDIA, EQ, 22-May-2018, 14.20, 13.10, 14.45, 13.10, 13.65, 13.65, 13.24, 720, 0.10, 15, 643, 89.31
STRTECH, EQ, 22-May-2018, 306.60, 307.00, 314.55, 301.35, 309.55, 309.80, 309.49, 574310, 1777.46, 15533, 184649, 32.15
SUBEX, EQ, 22-May-2018, 6.55, 6.60, 6.60, 6.05, 6.30, 6.30, 6.36, 1842020, 117.16, 1486, 951582, 51.66
SUBROS, EQ, 22-May-2018, 292.15, 292.75, 298.95, 290.55, 298.80, 297.60, 295.55, 15306, 45.24, 625, 8792, 57.44
SUDARSCHEM, EQ, 22-May-2018, 440.25, 430.55, 460.00, 430.55, 459.80, 453.75, 447.97, 42784, 191.66, 2331, 15499, 36.23
SUJANAUNI, BE, 22-May-2018, 0.55, 0.55, 0.55, 0.50, 0.50, 0.50, 0.50, 94667, 0.48, 32, -, -
SUMEETINDS, EQ, 22-May-2018, 14.25, 14.25, 14.55, 13.80, 14.25, 14.30, 14.03, 256160, 35.94, 893, 113763, 44.41
SUMMITSEC, EQ, 22-May-2018, 766.80, 760.00, 776.90, 758.40, 765.00, 769.20, 766.86, 700, 5.37, 47, 576, 82.29
SUNCLAYLTD, EQ, 22-May-2018, 4847.65, 4799.00, 4940.00, 4725.00, 4725.00, 4783.20, 4797.66, 5154, 247.27, 1519, 2556, 49.59
SUNDARAM, EQ, 22-May-2018, 2.20, 2.20, 2.25, 2.15, 2.15, 2.20, 2.18, 635086, 13.84, 711, 499863, 78.71
SUNDARMFIN, EQ, 22-May-2018, 1721.85, 1718.05, 1730.05, 1690.00, 1695.85, 1694.40, 1704.44, 6423, 109.48, 634, 3972, 61.84
